2020-12-15 14:49:01 - configuration_utils.py[line:281] - INFO: loading configuration file ./pretrained_model/chinese-roberta-wwm-ext-large\config.json
2020-12-15 14:49:01 - configuration_utils.py[line:319] - INFO: Model config BertConfig {
  "_num_labels": 2,
  "architectures": [
    "BertForMaskedLM"
  ],
  "attention_probs_dropout_prob": 0.1,
  "bad_words_ids": null,
  "bos_token_id": 0,
  "decoder_start_token_id": null,
  "directionality": "bidi",
  "do_sample": false,
  "early_stopping": false,
  "eos_token_id": 2,
  "finetuning_task": null,
  "hidden_act": "gelu",
  "hidden_dropout_prob": 0.1,
  "hidden_size": 1024,
  "id2label": {
    "0": "LABEL_0",
    "1": "LABEL_1"
  },
  "initializer_range": 0.02,
  "intermediate_size": 4096,
  "is_decoder": false,
  "is_encoder_decoder": false,
  "label2id": {
    "LABEL_0": 0,
    "LABEL_1": 1
  },
  "layer_norm_eps": 1e-12,
  "length_penalty": 1.0,
  "max_length": 20,
  "max_position_embeddings": 512,
  "min_length": 0,
  "model_type": "bert",
  "no_repeat_ngram_size": 0,
  "num_attention_heads": 16,
  "num_beams": 1,
  "num_hidden_layers": 24,
  "num_return_sequences": 1,
  "output_attentions": false,
  "output_hidden_states": false,
  "output_past": true,
  "pad_token_id": 1,
  "pooler_fc_size": 768,
  "pooler_num_attention_heads": 12,
  "pooler_num_fc_layers": 3,
  "pooler_size_per_head": 128,
  "pooler_type": "first_token_transform",
  "prefix": null,
  "pruned_heads": {},
  "repetition_penalty": 1.0,
  "task_specific_params": null,
  "temperature": 1.0,
  "top_k": 50,
  "top_p": 1.0,
  "torchscript": false,
  "type_vocab_size": 2,
  "use_bfloat16": false,
  "vocab_size": 21128
}

2020-12-15 14:49:01 - modeling_utils.py[line:505] - INFO: loading weights file ./pretrained_model/chinese-roberta-wwm-ext-large\pytorch_model.bin
2020-12-15 14:49:38 - train.py[line:105] - INFO: epoch 0, step 50, loss 55.2975, start_f1 0.0083, end_f1 0.0202
2020-12-15 14:57:23 - train.py[line:105] - INFO: epoch 0, step 1300, loss 1.7672, start_f1 0.0659, end_f1 0.4286
2020-12-15 14:57:42 - train.py[line:105] - INFO: epoch 0, step 1350, loss 4.6702, start_f1 0.1096, end_f1 0.4706
2020-12-15 14:58:01 - train.py[line:105] - INFO: epoch 0, step 1400, loss 6.0292, start_f1 0.1463, end_f1 0.2500
2020-12-15 14:58:20 - train.py[line:105] - INFO: epoch 0, step 1450, loss 2.8287, start_f1 0.0641, end_f1 0.1778
2020-12-15 14:58:39 - train.py[line:105] - INFO: epoch 0, step 1500, loss 1.2633, start_f1 0.1667, end_f1 0.3077
2020-12-15 14:58:58 - train.py[line:105] - INFO: epoch 0, step 1550, loss 1.5692, start_f1 0.1818, end_f1 0.4211
2020-12-15 14:59:17 - train.py[line:105] - INFO: epoch 0, step 1600, loss 0.9391, start_f1 0.1091, end_f1 0.4615
2020-12-15 14:59:36 - train.py[line:105] - INFO: epoch 0, step 1650, loss 2.1142, start_f1 0.2857, end_f1 0.3750
2020-12-15 14:59:55 - train.py[line:105] - INFO: epoch 0, step 1700, loss 1.7008, start_f1 0.2222, end_f1 0.4444
2020-12-15 15:00:13 - train.py[line:105] - INFO: epoch 0, step 1750, loss 1.6507, start_f1 0.0482, end_f1 0.2500
2020-12-15 15:00:32 - train.py[line:105] - INFO: epoch 0, step 1800, loss 5.4710, start_f1 0.0526, end_f1 0.1250
2020-12-15 15:00:52 - train.py[line:105] - INFO: epoch 0, step 1850, loss 1.3168, start_f1 0.0351, end_f1 0.1333
2020-12-15 15:01:10 - train.py[line:105] - INFO: epoch 0, step 1900, loss 2.4725, start_f1 0.1379, end_f1 0.5000
2020-12-15 15:01:29 - train.py[line:105] - INFO: epoch 0, step 1950, loss 2.0630, start_f1 0.0714, end_f1 0.2500
2020-12-15 15:01:48 - train.py[line:105] - INFO: epoch 0, step 2000, loss 3.4429, start_f1 0.0833, end_f1 0.0909
2020-12-15 15:02:06 - train.py[line:105] - INFO: epoch 0, step 2050, loss 2.0856, start_f1 0.0426, end_f1 0.1333
2020-12-15 15:02:25 - train.py[line:105] - INFO: epoch 0, step 2100, loss 2.7486, start_f1 0.0000, end_f1 0.0000
2020-12-15 15:02:44 - train.py[line:105] - INFO: epoch 0, step 2150, loss 7.6212, start_f1 0.1429, end_f1 0.2105
2020-12-15 15:03:03 - train.py[line:105] - INFO: epoch 0, step 2200, loss 3.2262, start_f1 0.0323, end_f1 0.1875
2020-12-15 15:03:22 - train.py[line:105] - INFO: epoch 0, step 2250, loss 4.7823, start_f1 0.0714, end_f1 0.0968
2020-12-15 15:03:41 - train.py[line:105] - INFO: epoch 0, step 2300, loss 4.0328, start_f1 0.0594, end_f1 0.4545
2020-12-15 15:04:00 - train.py[line:105] - INFO: epoch 0, step 2350, loss 3.2427, start_f1 0.0593, end_f1 0.1702
2020-12-15 15:04:19 - train.py[line:105] - INFO: epoch 0, step 2400, loss 3.0325, start_f1 0.0889, end_f1 0.2759
2020-12-15 15:04:38 - train.py[line:105] - INFO: epoch 0, step 2450, loss 2.7291, start_f1 0.0267, end_f1 0.2667
2020-12-15 15:04:57 - train.py[line:105] - INFO: epoch 0, step 2500, loss 2.8927, start_f1 0.0552, end_f1 0.1724
2020-12-15 15:05:16 - train.py[line:105] - INFO: epoch 0, step 2550, loss 4.4754, start_f1 0.0485, end_f1 0.1429
2020-12-15 15:05:35 - train.py[line:105] - INFO: epoch 0, step 2600, loss 2.9759, start_f1 0.0349, end_f1 0.1935
2020-12-15 15:05:54 - train.py[line:105] - INFO: epoch 0, step 2650, loss 2.3834, start_f1 0.0500, end_f1 0.2143
2020-12-15 15:06:13 - train.py[line:105] - INFO: epoch 0, step 2700, loss 2.0237, start_f1 0.0457, end_f1 0.1231
2020-12-15 15:06:32 - train.py[line:105] - INFO: epoch 0, step 2750, loss 8.3721, start_f1 0.0513, end_f1 0.0870
2020-12-15 15:06:52 - train.py[line:105] - INFO: epoch 0, step 2800, loss 1.9022, start_f1 0.1143, end_f1 0.1818
2020-12-15 15:07:11 - train.py[line:105] - INFO: epoch 0, step 2850, loss 1.2984, start_f1 0.0519, end_f1 0.2667
2020-12-15 15:07:30 - train.py[line:105] - INFO: epoch 0, step 2900, loss 1.8532, start_f1 0.1600, end_f1 0.3636
2020-12-15 15:07:49 - train.py[line:105] - INFO: epoch 0, step 2950, loss 2.8301, start_f1 0.1111, end_f1 0.2069
2020-12-15 15:08:08 - train.py[line:105] - INFO: epoch 0, step 3000, loss 3.7461, start_f1 0.0000, end_f1 0.1333
2020-12-15 15:08:27 - train.py[line:105] - INFO: epoch 0, step 3050, loss 4.0398, start_f1 0.0118, end_f1 0.2222
2020-12-15 15:08:46 - train.py[line:105] - INFO: epoch 0, step 3100, loss 1.9883, start_f1 0.0488, end_f1 0.2069
2020-12-15 15:09:05 - train.py[line:105] - INFO: epoch 0, step 3150, loss 2.2118, start_f1 0.0460, end_f1 0.2105
2020-12-15 15:09:23 - train.py[line:105] - INFO: epoch 0, step 3200, loss 3.7825, start_f1 0.0240, end_f1 0.0449
2020-12-15 15:09:42 - train.py[line:105] - INFO: epoch 0, step 3250, loss 5.1039, start_f1 0.0303, end_f1 0.0392
2020-12-15 15:10:01 - train.py[line:105] - INFO: epoch 0, step 3300, loss 3.2980, start_f1 0.0426, end_f1 0.0748
2020-12-15 15:10:21 - train.py[line:105] - INFO: epoch 0, step 3350, loss 8.1242, start_f1 0.0000, end_f1 0.1333
2020-12-15 15:10:40 - train.py[line:105] - INFO: epoch 0, step 3400, loss 2.6356, start_f1 0.0198, end_f1 0.2500
2020-12-15 15:10:59 - train.py[line:105] - INFO: epoch 0, step 3450, loss 3.1397, start_f1 0.0870, end_f1 0.2500
2020-12-15 15:11:18 - train.py[line:105] - INFO: epoch 0, step 3500, loss 2.9696, start_f1 0.0480, end_f1 0.1622
2020-12-15 15:11:37 - train.py[line:105] - INFO: epoch 0, step 3550, loss 2.5445, start_f1 0.0244, end_f1 0.0845
2020-12-15 15:11:56 - train.py[line:105] - INFO: epoch 0, step 3600, loss 1.5870, start_f1 0.0741, end_f1 0.2609
2020-12-15 15:12:15 - train.py[line:105] - INFO: epoch 0, step 3650, loss 3.8346, start_f1 0.0606, end_f1 0.1333
2020-12-15 15:12:34 - train.py[line:105] - INFO: epoch 0, step 3700, loss 0.6882, start_f1 0.0976, end_f1 0.3077
2020-12-15 15:12:53 - train.py[line:105] - INFO: epoch 0, step 3750, loss 0.9803, start_f1 0.1212, end_f1 0.3810
2020-12-15 15:13:12 - train.py[line:105] - INFO: epoch 0, step 3800, loss 5.3259, start_f1 0.0455, end_f1 0.2353
2020-12-15 15:13:31 - train.py[line:105] - INFO: epoch 0, step 3850, loss 4.4201, start_f1 0.1000, end_f1 0.3158
2020-12-15 15:13:50 - train.py[line:105] - INFO: epoch 0, step 3900, loss 6.6164, start_f1 0.0506, end_f1 0.0833
2020-12-15 15:14:09 - train.py[line:105] - INFO: epoch 0, step 3950, loss 2.8976, start_f1 0.0781, end_f1 0.2963
2020-12-15 15:14:28 - train.py[line:105] - INFO: epoch 0, step 4000, loss 1.7137, start_f1 0.1333, end_f1 0.3333
2020-12-15 15:14:47 - train.py[line:105] - INFO: epoch 0, step 4050, loss 2.8893, start_f1 0.0345, end_f1 0.1333
2020-12-15 15:15:06 - train.py[line:105] - INFO: epoch 0, step 4100, loss 2.8753, start_f1 0.1290, end_f1 0.3529
2020-12-15 15:15:25 - train.py[line:105] - INFO: epoch 0, step 4150, loss 1.6637, start_f1 0.0789, end_f1 0.2368
2020-12-15 15:15:44 - train.py[line:105] - INFO: epoch 0, step 4200, loss 0.8504, start_f1 0.0842, end_f1 0.5000
2020-12-15 15:16:03 - train.py[line:105] - INFO: epoch 0, step 4250, loss 2.9378, start_f1 0.0612, end_f1 0.2727
2020-12-15 15:16:22 - train.py[line:105] - INFO: epoch 0, step 4300, loss 2.5288, start_f1 0.0930, end_f1 0.4706
2020-12-15 15:16:41 - train.py[line:105] - INFO: epoch 0, step 4350, loss 3.7588, start_f1 0.0327, end_f1 0.2500
2020-12-15 15:17:00 - train.py[line:105] - INFO: epoch 0, step 4400, loss 4.6287, start_f1 0.0423, end_f1 0.2143
2020-12-15 15:17:19 - train.py[line:105] - INFO: epoch 0, step 4450, loss 3.6993, start_f1 0.1311, end_f1 0.3571
2020-12-15 15:17:38 - train.py[line:105] - INFO: epoch 0, step 4500, loss 0.9872, start_f1 0.0513, end_f1 0.2500
2020-12-15 15:17:57 - train.py[line:105] - INFO: epoch 0, step 4550, loss 3.7606, start_f1 0.0769, end_f1 0.2609
2020-12-15 15:18:17 - train.py[line:105] - INFO: epoch 0, step 4600, loss 0.8321, start_f1 0.1053, end_f1 0.2400
2020-12-15 15:18:35 - train.py[line:105] - INFO: epoch 0, step 4650, loss 1.5787, start_f1 0.0816, end_f1 0.4000
2020-12-15 15:18:54 - train.py[line:105] - INFO: epoch 0, step 4700, loss 0.5785, start_f1 0.1290, end_f1 0.3810
2020-12-15 15:19:14 - train.py[line:105] - INFO: epoch 0, step 4750, loss 2.3900, start_f1 0.1039, end_f1 0.5263
2020-12-15 15:19:33 - train.py[line:105] - INFO: epoch 0, step 4800, loss 1.7421, start_f1 0.1132, end_f1 0.4000
2020-12-15 15:19:52 - train.py[line:105] - INFO: epoch 0, step 4850, loss 1.4625, start_f1 0.1111, end_f1 0.2609
2020-12-15 15:20:11 - train.py[line:105] - INFO: epoch 0, step 4900, loss 2.2150, start_f1 0.0769, end_f1 0.2667
2020-12-15 15:20:30 - train.py[line:105] - INFO: epoch 0, step 4950, loss 0.6415, start_f1 0.1031, end_f1 0.3636
2020-12-15 15:20:49 - train.py[line:105] - INFO: epoch 0, step 5000, loss 3.3505, start_f1 0.0460, end_f1 0.2105
2020-12-15 15:21:08 - train.py[line:105] - INFO: epoch 0, step 5050, loss 0.0636, start_f1 0.0000, end_f1 0.0000
2020-12-15 15:21:27 - train.py[line:105] - INFO: epoch 0, step 5100, loss 0.5285, start_f1 0.0440, end_f1 0.3077
2020-12-15 15:21:46 - train.py[line:105] - INFO: epoch 0, step 5150, loss 0.9910, start_f1 0.0976, end_f1 0.4000
2020-12-15 15:22:05 - train.py[line:105] - INFO: epoch 0, step 5200, loss 0.6651, start_f1 0.1026, end_f1 0.4211
2020-12-15 15:22:24 - train.py[line:105] - INFO: epoch 0, step 5250, loss 6.1372, start_f1 0.0638, end_f1 0.2500
2020-12-15 15:22:43 - train.py[line:105] - INFO: epoch 0, step 5300, loss 1.1309, start_f1 0.0000, end_f1 0.0000
2020-12-15 15:23:02 - train.py[line:105] - INFO: epoch 0, step 5350, loss 2.2100, start_f1 0.0403, end_f1 0.3810
2020-12-15 15:23:21 - train.py[line:105] - INFO: epoch 0, step 5400, loss 2.5572, start_f1 0.0741, end_f1 0.1176
2020-12-15 15:23:40 - train.py[line:105] - INFO: epoch 0, step 5450, loss 2.4932, start_f1 0.0927, end_f1 0.3333
2020-12-15 15:23:59 - train.py[line:105] - INFO: epoch 0, step 5500, loss 1.5602, start_f1 0.1333, end_f1 0.3077
2020-12-15 15:24:18 - train.py[line:105] - INFO: epoch 0, step 5550, loss 1.4302, start_f1 0.0556, end_f1 0.0741
2020-12-15 15:24:37 - train.py[line:105] - INFO: epoch 0, step 5600, loss 0.7984, start_f1 0.1149, end_f1 0.4000
2020-12-15 15:24:56 - train.py[line:105] - INFO: epoch 0, step 5650, loss 0.5137, start_f1 0.0435, end_f1 0.1429
2020-12-15 15:25:15 - train.py[line:105] - INFO: epoch 0, step 5700, loss 1.4957, start_f1 0.0381, end_f1 0.1081
2020-12-15 15:25:34 - train.py[line:105] - INFO: epoch 0, step 5750, loss 1.6990, start_f1 0.4000, end_f1 0.3529
2020-12-15 15:25:53 - train.py[line:105] - INFO: epoch 0, step 5800, loss 0.8589, start_f1 0.2667, end_f1 0.4000
2020-12-15 15:26:12 - train.py[line:105] - INFO: epoch 0, step 5850, loss 3.6804, start_f1 0.3333, end_f1 0.2759
2020-12-15 15:26:31 - train.py[line:105] - INFO: epoch 0, step 5900, loss 0.3698, start_f1 0.0620, end_f1 0.2500
2020-12-15 15:26:50 - train.py[line:105] - INFO: epoch 0, step 5950, loss 2.8296, start_f1 0.3846, end_f1 0.3636
2020-12-15 15:27:09 - train.py[line:105] - INFO: epoch 0, step 6000, loss 9.3224, start_f1 0.1714, end_f1 0.3529
2020-12-15 15:27:28 - train.py[line:105] - INFO: epoch 0, step 6050, loss 0.4577, start_f1 0.0565, end_f1 0.3030
2020-12-15 15:27:47 - train.py[line:105] - INFO: epoch 0, step 6100, loss 1.7824, start_f1 0.1667, end_f1 0.5385
2020-12-15 15:28:06 - train.py[line:105] - INFO: epoch 0, step 6150, loss 0.8375, start_f1 0.0734, end_f1 0.4211
2020-12-15 15:28:25 - train.py[line:105] - INFO: epoch 0, step 6200, loss 4.2043, start_f1 0.0662, end_f1 0.2105
2020-12-15 15:28:44 - train.py[line:105] - INFO: epoch 0, step 6250, loss 0.3817, start_f1 0.1250, end_f1 0.4516
2020-12-15 15:29:03 - train.py[line:105] - INFO: epoch 0, step 6300, loss 3.0578, start_f1 0.0833, end_f1 0.3810
2020-12-15 15:29:22 - train.py[line:105] - INFO: epoch 0, step 6350, loss 0.4969, start_f1 0.3750, end_f1 0.3333
2020-12-15 15:29:41 - train.py[line:105] - INFO: epoch 0, step 6400, loss 2.7847, start_f1 0.0606, end_f1 0.4000
2020-12-15 15:30:00 - train.py[line:105] - INFO: epoch 0, step 6450, loss 1.0507, start_f1 0.1558, end_f1 0.5000
2020-12-15 15:30:19 - train.py[line:105] - INFO: epoch 0, step 6500, loss 1.3177, start_f1 0.1263, end_f1 0.4000
2020-12-15 15:30:38 - train.py[line:105] - INFO: epoch 0, step 6550, loss 0.5195, start_f1 0.0794, end_f1 0.3030
2020-12-15 15:30:57 - train.py[line:105] - INFO: epoch 0, step 6600, loss 1.8279, start_f1 0.0492, end_f1 0.2222
2020-12-15 15:31:16 - train.py[line:105] - INFO: epoch 0, step 6650, loss 1.6793, start_f1 0.0870, end_f1 0.2857
2020-12-15 15:31:35 - train.py[line:105] - INFO: epoch 0, step 6700, loss 0.4667, start_f1 0.0230, end_f1 0.1818
2020-12-15 15:31:54 - train.py[line:105] - INFO: epoch 0, step 6750, loss 1.7933, start_f1 0.2000, end_f1 0.1667
2020-12-15 15:32:13 - train.py[line:105] - INFO: epoch 0, step 6800, loss 4.1002, start_f1 0.0926, end_f1 0.4348
2020-12-15 15:32:32 - train.py[line:105] - INFO: epoch 0, step 6850, loss 3.1839, start_f1 0.0800, end_f1 0.4348
2020-12-15 15:32:51 - train.py[line:105] - INFO: epoch 0, step 6900, loss 0.0287, start_f1 0.0526, end_f1 0.2222
2020-12-15 15:33:10 - train.py[line:105] - INFO: epoch 0, step 6950, loss 4.1716, start_f1 0.0909, end_f1 0.4545
2020-12-15 15:33:29 - train.py[line:105] - INFO: epoch 0, step 7000, loss 1.3692, start_f1 0.1905, end_f1 0.3077
2020-12-15 15:33:48 - train.py[line:105] - INFO: epoch 0, step 7050, loss 0.2020, start_f1 0.2500, end_f1 0.5333
2020-12-15 15:34:07 - train.py[line:105] - INFO: epoch 0, step 7100, loss 0.2986, start_f1 0.0725, end_f1 0.3571
2020-12-15 15:34:26 - train.py[line:105] - INFO: epoch 0, step 7150, loss 2.4569, start_f1 0.0930, end_f1 0.4706
2020-12-15 15:34:45 - train.py[line:105] - INFO: epoch 0, step 7200, loss 8.2171, start_f1 0.0312, end_f1 0.1509
2020-12-15 15:35:04 - train.py[line:105] - INFO: epoch 0, step 7250, loss 0.0804, start_f1 0.0752, end_f1 0.4762
2020-12-15 15:35:23 - train.py[line:105] - INFO: epoch 0, step 7300, loss 1.0270, start_f1 0.0497, end_f1 0.4211
2020-12-15 15:35:42 - train.py[line:105] - INFO: epoch 0, step 7350, loss 0.2004, start_f1 0.0430, end_f1 0.2857
2020-12-15 15:36:01 - train.py[line:105] - INFO: epoch 0, step 7400, loss 0.1848, start_f1 0.0426, end_f1 0.1429
2020-12-15 15:36:20 - train.py[line:105] - INFO: epoch 0, step 7450, loss 0.1362, start_f1 0.0000, end_f1 0.0000
2020-12-15 15:36:39 - train.py[line:105] - INFO: epoch 0, step 7500, loss 1.0982, start_f1 0.2105, end_f1 0.5000
2020-12-15 15:38:32 - train.py[line:135] - INFO: -----eval----
2020-12-15 15:38:32 - train.py[line:137] - INFO: epoch 0, step 7522, loss 0.3108, start_f1 0.1848, end_f1 0.3834
2020-12-15 15:38:32 - train.py[line:138] - INFO: -----eval----
2020-12-15 15:38:48 - train.py[line:105] - INFO: epoch 1, step 7550, loss 0.0892, start_f1 0.0510, end_f1 0.2703
2020-12-15 15:39:07 - train.py[line:105] - INFO: epoch 1, step 7600, loss 1.2480, start_f1 0.1379, end_f1 0.3333
2020-12-15 15:39:26 - train.py[line:105] - INFO: epoch 1, step 7650, loss 2.1798, start_f1 0.0816, end_f1 0.3333
2020-12-15 15:39:45 - train.py[line:105] - INFO: epoch 1, step 7700, loss 0.1516, start_f1 0.3636, end_f1 0.3077
2020-12-15 15:40:04 - train.py[line:105] - INFO: epoch 1, step 7750, loss 0.1075, start_f1 0.0594, end_f1 0.3158
2020-12-15 15:40:23 - train.py[line:105] - INFO: epoch 1, step 7800, loss 1.8781, start_f1 0.1538, end_f1 0.3077
2020-12-15 15:40:42 - train.py[line:105] - INFO: epoch 1, step 7850, loss 2.9047, start_f1 0.2308, end_f1 0.3750
2020-12-15 15:41:01 - train.py[line:105] - INFO: epoch 1, step 7900, loss 0.1876, start_f1 0.0561, end_f1 0.4000
2020-12-15 15:41:20 - train.py[line:105] - INFO: epoch 1, step 7950, loss 2.6219, start_f1 0.0390, end_f1 0.2581
2020-12-15 15:41:39 - train.py[line:105] - INFO: epoch 1, step 8000, loss 6.4717, start_f1 0.1000, end_f1 0.2857
2020-12-15 15:41:58 - train.py[line:105] - INFO: epoch 1, step 8050, loss 0.2802, start_f1 0.2353, end_f1 0.5714
2020-12-15 15:42:17 - train.py[line:105] - INFO: epoch 1, step 8100, loss 1.4243, start_f1 0.0612, end_f1 0.3529
2020-12-15 15:42:36 - train.py[line:105] - INFO: epoch 1, step 8150, loss 2.9180, start_f1 0.0339, end_f1 0.1333
2020-12-15 15:42:55 - train.py[line:105] - INFO: epoch 1, step 8200, loss 5.8463, start_f1 0.0000, end_f1 0.0000
2020-12-15 15:43:14 - train.py[line:105] - INFO: epoch 1, step 8250, loss 0.2223, start_f1 0.1111, end_f1 0.2857
2020-12-15 15:43:33 - train.py[line:105] - INFO: epoch 1, step 8300, loss 1.1862, start_f1 0.2353, end_f1 0.5000
2020-12-15 15:43:52 - train.py[line:105] - INFO: epoch 1, step 8350, loss 2.8389, start_f1 0.3077, end_f1 0.4706
2020-12-15 15:44:11 - train.py[line:105] - INFO: epoch 1, step 8400, loss 0.2757, start_f1 0.1724, end_f1 0.5882
2020-12-15 15:44:30 - train.py[line:105] - INFO: epoch 1, step 8450, loss 2.0016, start_f1 0.1702, end_f1 0.2667
2020-12-15 15:44:49 - train.py[line:105] - INFO: epoch 1, step 8500, loss 0.6278, start_f1 0.0447, end_f1 0.1569
2020-12-15 15:45:08 - train.py[line:105] - INFO: epoch 1, step 8550, loss 2.3756, start_f1 0.0488, end_f1 0.2400
2020-12-15 15:45:27 - train.py[line:105] - INFO: epoch 1, step 8600, loss 1.7080, start_f1 0.0702, end_f1 0.4762
2020-12-15 15:45:46 - train.py[line:105] - INFO: epoch 1, step 8650, loss 0.3566, start_f1 0.0556, end_f1 0.3750
2020-12-15 15:46:05 - train.py[line:105] - INFO: epoch 1, step 8700, loss 0.7614, start_f1 0.0714, end_f1 0.3333
2020-12-15 15:46:24 - train.py[line:105] - INFO: epoch 1, step 8750, loss 3.7869, start_f1 0.1364, end_f1 0.3158
2020-12-15 15:46:43 - train.py[line:105] - INFO: epoch 1, step 8800, loss 3.7411, start_f1 0.0755, end_f1 0.4706
2020-12-15 15:47:02 - train.py[line:105] - INFO: epoch 1, step 8850, loss 2.4531, start_f1 0.1351, end_f1 0.4651
2020-12-15 15:47:21 - train.py[line:105] - INFO: epoch 1, step 8900, loss 1.5135, start_f1 0.1176, end_f1 0.1639
2020-12-15 15:47:40 - train.py[line:105] - INFO: epoch 1, step 8950, loss 2.7219, start_f1 0.0723, end_f1 0.3529
2020-12-15 15:47:59 - train.py[line:105] - INFO: epoch 1, step 9000, loss 2.0947, start_f1 0.0526, end_f1 0.1667
2020-12-15 15:48:18 - train.py[line:105] - INFO: epoch 1, step 9050, loss 1.5709, start_f1 0.2222, end_f1 0.4706
