2021-01-26 15:49:40 - configuration_utils.py[line:281] - INFO: loading configuration file ./pretrained_model/chinese_roberta_wwm_ext\config.json
2021-01-26 15:49:40 - configuration_utils.py[line:319] - INFO: Model config BertConfig {
  "_num_labels": 2,
  "architectures": [
    "BertForMaskedLM"
  ],
  "attention_probs_dropout_prob": 0.1,
  "bad_words_ids": null,
  "bos_token_id": 0,
  "decoder_start_token_id": null,
  "directionality": "bidi",
  "do_sample": false,
  "early_stopping": false,
  "eos_token_id": 2,
  "finetuning_task": null,
  "hidden_act": "gelu",
  "hidden_dropout_prob": 0.1,
  "hidden_size": 768,
  "id2label": {
    "0": "LABEL_0",
    "1": "LABEL_1"
  },
  "initializer_range": 0.02,
  "intermediate_size": 3072,
  "is_decoder": false,
  "is_encoder_decoder": false,
  "label2id": {
    "LABEL_0": 0,
    "LABEL_1": 1
  },
  "layer_norm_eps": 1e-12,
  "length_penalty": 1.0,
  "max_length": 20,
  "max_position_embeddings": 512,
  "min_length": 0,
  "model_type": "bert",
  "no_repeat_ngram_size": 0,
  "num_attention_heads": 12,
  "num_beams": 1,
  "num_hidden_layers": 12,
  "num_return_sequences": 1,
  "output_attentions": false,
  "output_hidden_states": false,
  "output_past": true,
  "pad_token_id": 1,
  "pooler_fc_size": 768,
  "pooler_num_attention_heads": 12,
  "pooler_num_fc_layers": 3,
  "pooler_size_per_head": 128,
  "pooler_type": "first_token_transform",
  "prefix": null,
  "pruned_heads": {},
  "repetition_penalty": 1.0,
  "task_specific_params": null,
  "temperature": 1.0,
  "top_k": 50,
  "top_p": 1.0,
  "torchscript": false,
  "type_vocab_size": 2,
  "use_bfloat16": false,
  "vocab_size": 21128
}

2021-01-26 15:49:41 - modeling_utils.py[line:505] - INFO: loading weights file ./pretrained_model/chinese_roberta_wwm_ext\pytorch_model.bin
2021-01-26 15:50:24 - train.py[line:106] - INFO: epoch 0, step 50, loss 244.6060, start_f1 0.0079, end_f1 0.0065
2021-01-26 15:58:55 - train.py[line:106] - INFO: epoch 0, step 850, loss 0.5627, start_f1 0.9000, end_f1 0.9231
2021-01-26 15:59:27 - train.py[line:106] - INFO: epoch 0, step 900, loss 1.0244, start_f1 0.8205, end_f1 0.7692
2021-01-26 15:59:59 - train.py[line:106] - INFO: epoch 0, step 950, loss 0.5958, start_f1 0.8800, end_f1 0.8800
2021-01-26 16:00:31 - train.py[line:106] - INFO: epoch 0, step 1000, loss 0.4308, start_f1 0.9143, end_f1 0.9412
2021-01-26 16:01:03 - train.py[line:106] - INFO: epoch 0, step 1050, loss 0.9157, start_f1 0.8519, end_f1 0.9492
2021-01-26 16:01:35 - train.py[line:106] - INFO: epoch 0, step 1100, loss 0.6832, start_f1 0.8955, end_f1 0.9538
2021-01-26 16:02:07 - train.py[line:106] - INFO: epoch 0, step 1150, loss 0.4791, start_f1 0.8125, end_f1 0.8235
2021-01-26 16:02:39 - train.py[line:106] - INFO: epoch 0, step 1200, loss 0.1674, start_f1 0.9600, end_f1 0.9167
2021-01-26 16:03:11 - train.py[line:106] - INFO: epoch 0, step 1250, loss 1.7249, start_f1 0.7333, end_f1 0.7059
2021-01-26 16:03:43 - train.py[line:106] - INFO: epoch 0, step 1300, loss 0.6108, start_f1 0.7879, end_f1 0.8889
2021-01-26 16:04:15 - train.py[line:106] - INFO: epoch 0, step 1350, loss 0.1757, start_f1 0.9756, end_f1 0.9500
2021-01-26 16:04:47 - train.py[line:106] - INFO: epoch 0, step 1400, loss 0.3803, start_f1 0.9643, end_f1 0.9643
2021-01-26 16:05:19 - train.py[line:106] - INFO: epoch 0, step 1450, loss 0.1923, start_f1 0.9091, end_f1 0.9565
2021-01-26 16:05:51 - train.py[line:106] - INFO: epoch 0, step 1500, loss 0.9848, start_f1 0.9000, end_f1 0.9062
2021-01-26 16:06:23 - train.py[line:106] - INFO: epoch 0, step 1550, loss 0.7474, start_f1 0.9057, end_f1 0.9600
2021-01-26 16:06:55 - train.py[line:106] - INFO: epoch 0, step 1600, loss 0.6626, start_f1 0.9000, end_f1 0.9000
2021-01-26 16:07:27 - train.py[line:106] - INFO: epoch 0, step 1650, loss 0.7151, start_f1 0.9091, end_f1 0.9048
2021-01-26 16:07:59 - train.py[line:106] - INFO: epoch 0, step 1700, loss 0.1928, start_f1 0.9474, end_f1 0.9189
2021-01-26 16:08:31 - train.py[line:106] - INFO: epoch 0, step 1750, loss 0.1697, start_f1 1.0000, end_f1 0.9388
2021-01-26 16:09:03 - train.py[line:106] - INFO: epoch 0, step 1800, loss 0.7458, start_f1 0.8627, end_f1 0.8679
2021-01-26 16:09:35 - train.py[line:106] - INFO: epoch 0, step 1850, loss 0.5012, start_f1 0.9630, end_f1 0.9630
2021-01-26 16:10:07 - train.py[line:106] - INFO: epoch 0, step 1900, loss 0.2009, start_f1 0.9643, end_f1 0.9643
2021-01-26 16:10:39 - train.py[line:106] - INFO: epoch 0, step 1950, loss 0.4637, start_f1 0.8800, end_f1 0.8627
2021-01-26 16:11:11 - train.py[line:106] - INFO: epoch 0, step 2000, loss 0.3009, start_f1 0.8696, end_f1 0.8333
2021-01-26 16:11:43 - train.py[line:106] - INFO: epoch 0, step 2050, loss 0.0577, start_f1 1.0000, end_f1 0.9767
2021-01-26 16:12:15 - train.py[line:106] - INFO: epoch 0, step 2100, loss 0.2138, start_f1 0.9643, end_f1 0.9643
2021-01-26 16:12:47 - train.py[line:106] - INFO: epoch 0, step 2150, loss 0.0945, start_f1 0.9818, end_f1 1.0000
2021-01-26 16:13:19 - train.py[line:106] - INFO: epoch 0, step 2200, loss 0.6069, start_f1 0.9444, end_f1 0.9444
2021-01-26 16:13:51 - train.py[line:106] - INFO: epoch 0, step 2250, loss 0.5096, start_f1 0.9552, end_f1 0.9275
2021-01-26 16:14:23 - train.py[line:106] - INFO: epoch 0, step 2300, loss 0.4511, start_f1 0.9524, end_f1 0.9302
2021-01-26 16:14:55 - train.py[line:106] - INFO: epoch 0, step 2350, loss 0.4513, start_f1 0.9200, end_f1 0.8800
2021-01-26 16:15:27 - train.py[line:106] - INFO: epoch 0, step 2400, loss 0.0655, start_f1 0.9831, end_f1 1.0000
2021-01-26 16:15:59 - train.py[line:106] - INFO: epoch 0, step 2450, loss 0.7379, start_f1 0.8750, end_f1 0.8571
2021-01-26 16:16:31 - train.py[line:106] - INFO: epoch 0, step 2500, loss 0.1005, start_f1 0.9714, end_f1 1.0000
2021-01-26 16:17:03 - train.py[line:106] - INFO: epoch 0, step 2550, loss 0.2498, start_f1 0.9655, end_f1 0.9655
2021-01-26 16:17:35 - train.py[line:106] - INFO: epoch 0, step 2600, loss 0.0973, start_f1 0.9697, end_f1 0.9697
2021-01-26 16:18:07 - train.py[line:106] - INFO: epoch 0, step 2650, loss 0.5476, start_f1 0.9565, end_f1 0.9574
2021-01-26 16:19:08 - train.py[line:136] - INFO: -----eval----
2021-01-26 16:19:08 - train.py[line:138] - INFO: epoch 0, step 2666, loss 0.0901, start_f1 0.9101, end_f1 0.9165
2021-01-26 16:19:08 - train.py[line:139] - INFO: -----eval----
2021-01-26 16:19:11 - train.py[line:143] - INFO: -----save the best model----
2021-01-26 16:19:33 - train.py[line:106] - INFO: epoch 1, step 2700, loss 0.2492, start_f1 0.9412, end_f1 0.9412
2021-01-26 16:20:05 - train.py[line:106] - INFO: epoch 1, step 2750, loss 0.0792, start_f1 1.0000, end_f1 0.9756
2021-01-26 16:20:37 - train.py[line:106] - INFO: epoch 1, step 2800, loss 0.6034, start_f1 0.8947, end_f1 0.8649
2021-01-26 16:21:09 - train.py[line:106] - INFO: epoch 1, step 2850, loss 0.0192, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:21:41 - train.py[line:106] - INFO: epoch 1, step 2900, loss 0.0242, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:22:13 - train.py[line:106] - INFO: epoch 1, step 2950, loss 0.3074, start_f1 0.9362, end_f1 0.9778
2021-01-26 16:22:45 - train.py[line:106] - INFO: epoch 1, step 3000, loss 0.1521, start_f1 0.9767, end_f1 0.9524
2021-01-26 16:23:17 - train.py[line:106] - INFO: epoch 1, step 3050, loss 0.0461, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:23:49 - train.py[line:106] - INFO: epoch 1, step 3100, loss 0.7609, start_f1 0.9677, end_f1 0.9677
2021-01-26 16:24:21 - train.py[line:106] - INFO: epoch 1, step 3150, loss 0.0279, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:24:53 - train.py[line:106] - INFO: epoch 1, step 3200, loss 0.3010, start_f1 0.9643, end_f1 0.9630
2021-01-26 16:25:25 - train.py[line:106] - INFO: epoch 1, step 3250, loss 0.3655, start_f1 0.9524, end_f1 0.9268
2021-01-26 16:25:57 - train.py[line:106] - INFO: epoch 1, step 3300, loss 0.0512, start_f1 0.9677, end_f1 1.0000
2021-01-26 16:26:29 - train.py[line:106] - INFO: epoch 1, step 3350, loss 0.8169, start_f1 0.9153, end_f1 0.9310
2021-01-26 16:27:01 - train.py[line:106] - INFO: epoch 1, step 3400, loss 0.0187, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:27:33 - train.py[line:106] - INFO: epoch 1, step 3450, loss 0.0439, start_f1 0.9730, end_f1 1.0000
2021-01-26 16:28:05 - train.py[line:106] - INFO: epoch 1, step 3500, loss 0.3476, start_f1 0.9565, end_f1 0.9778
2021-01-26 16:28:37 - train.py[line:106] - INFO: epoch 1, step 3550, loss 0.1188, start_f1 0.9767, end_f1 0.9767
2021-01-26 16:29:09 - train.py[line:106] - INFO: epoch 1, step 3600, loss 0.1836, start_f1 0.9615, end_f1 0.9804
2021-01-26 16:29:41 - train.py[line:106] - INFO: epoch 1, step 3650, loss 0.0104, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:30:13 - train.py[line:106] - INFO: epoch 1, step 3700, loss 0.5966, start_f1 0.7755, end_f1 0.9167
2021-01-26 16:30:45 - train.py[line:106] - INFO: epoch 1, step 3750, loss 0.0513, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:31:17 - train.py[line:106] - INFO: epoch 1, step 3800, loss 0.1441, start_f1 0.9545, end_f1 1.0000
2021-01-26 16:31:49 - train.py[line:106] - INFO: epoch 1, step 3850, loss 0.1587, start_f1 0.9565, end_f1 0.9167
2021-01-26 16:32:21 - train.py[line:106] - INFO: epoch 1, step 3900, loss 0.3057, start_f1 0.9524, end_f1 0.9744
2021-01-26 16:32:53 - train.py[line:106] - INFO: epoch 1, step 3950, loss 0.4674, start_f1 0.9231, end_f1 0.9231
2021-01-26 16:33:25 - train.py[line:106] - INFO: epoch 1, step 4000, loss 0.0030, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:33:57 - train.py[line:106] - INFO: epoch 1, step 4050, loss 0.0360, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:34:29 - train.py[line:106] - INFO: epoch 1, step 4100, loss 0.0297, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:35:01 - train.py[line:106] - INFO: epoch 1, step 4150, loss 0.0405, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:35:33 - train.py[line:106] - INFO: epoch 1, step 4200, loss 0.0136, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:36:05 - train.py[line:106] - INFO: epoch 1, step 4250, loss 0.0495, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:36:37 - train.py[line:106] - INFO: epoch 1, step 4300, loss 0.1669, start_f1 0.9412, end_f1 0.9412
2021-01-26 16:37:09 - train.py[line:106] - INFO: epoch 1, step 4350, loss 0.6302, start_f1 0.9677, end_f1 0.9355
2021-01-26 16:37:41 - train.py[line:106] - INFO: epoch 1, step 4400, loss 0.7861, start_f1 0.9688, end_f1 0.9231
2021-01-26 16:38:13 - train.py[line:106] - INFO: epoch 1, step 4450, loss 0.0862, start_f1 0.9714, end_f1 0.9714
2021-01-26 16:38:45 - train.py[line:106] - INFO: epoch 1, step 4500, loss 0.0848, start_f1 0.9767, end_f1 0.9778
2021-01-26 16:39:17 - train.py[line:106] - INFO: epoch 1, step 4550, loss 0.0770, start_f1 0.9787, end_f1 1.0000
2021-01-26 16:39:49 - train.py[line:106] - INFO: epoch 1, step 4600, loss 0.0240, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:40:21 - train.py[line:106] - INFO: epoch 1, step 4650, loss 0.3878, start_f1 0.9231, end_f1 0.9254
2021-01-26 16:40:53 - train.py[line:106] - INFO: epoch 1, step 4700, loss 0.4440, start_f1 0.9057, end_f1 0.9259
2021-01-26 16:41:25 - train.py[line:106] - INFO: epoch 1, step 4750, loss 0.2677, start_f1 0.9492, end_f1 0.9667
2021-01-26 16:41:57 - train.py[line:106] - INFO: epoch 1, step 4800, loss 0.1447, start_f1 0.9714, end_f1 0.9143
2021-01-26 16:42:29 - train.py[line:106] - INFO: epoch 1, step 4850, loss 0.3912, start_f1 0.9362, end_f1 0.9565
2021-01-26 16:43:01 - train.py[line:106] - INFO: epoch 1, step 4900, loss 0.0293, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:43:33 - train.py[line:106] - INFO: epoch 1, step 4950, loss 0.3928, start_f1 0.9048, end_f1 0.9302
2021-01-26 16:44:05 - train.py[line:106] - INFO: epoch 1, step 5000, loss 0.0786, start_f1 1.0000, end_f1 0.9778
2021-01-26 16:44:37 - train.py[line:106] - INFO: epoch 1, step 5050, loss 0.1826, start_f1 0.9756, end_f1 0.9756
2021-01-26 16:45:09 - train.py[line:106] - INFO: epoch 1, step 5100, loss 0.3784, start_f1 0.9455, end_f1 0.9455
2021-01-26 16:45:41 - train.py[line:106] - INFO: epoch 1, step 5150, loss 0.2113, start_f1 0.9767, end_f1 0.9756
2021-01-26 16:46:13 - train.py[line:106] - INFO: epoch 1, step 5200, loss 0.1551, start_f1 0.9778, end_f1 0.9091
2021-01-26 16:46:45 - train.py[line:106] - INFO: epoch 1, step 5250, loss 0.1580, start_f1 0.9677, end_f1 0.9677
2021-01-26 16:47:17 - train.py[line:106] - INFO: epoch 1, step 5300, loss 0.0774, start_f1 0.9744, end_f1 0.9756
2021-01-26 16:48:27 - train.py[line:136] - INFO: -----eval----
2021-01-26 16:48:27 - train.py[line:138] - INFO: epoch 1, step 5332, loss 0.2222, start_f1 0.9350, end_f1 0.9328
2021-01-26 16:48:27 - train.py[line:139] - INFO: -----eval----
2021-01-26 16:48:29 - train.py[line:143] - INFO: -----save the best model----
2021-01-26 16:48:41 - train.py[line:106] - INFO: epoch 2, step 5350, loss 0.0152, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:49:12 - train.py[line:106] - INFO: epoch 2, step 5400, loss 0.1108, start_f1 0.9836, end_f1 0.9836
2021-01-26 16:49:44 - train.py[line:106] - INFO: epoch 2, step 5450, loss 0.1988, start_f1 0.9677, end_f1 0.9677
2021-01-26 16:50:16 - train.py[line:106] - INFO: epoch 2, step 5500, loss 0.0007, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:50:48 - train.py[line:106] - INFO: epoch 2, step 5550, loss 0.0240, start_f1 1.0000, end_f1 0.9778
2021-01-26 16:51:20 - train.py[line:106] - INFO: epoch 2, step 5600, loss 0.0145, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:51:52 - train.py[line:106] - INFO: epoch 2, step 5650, loss 0.0348, start_f1 1.0000, end_f1 0.9655
2021-01-26 16:52:24 - train.py[line:106] - INFO: epoch 2, step 5700, loss 0.1516, start_f1 0.9804, end_f1 0.9600
2021-01-26 16:52:56 - train.py[line:106] - INFO: epoch 2, step 5750, loss 0.0423, start_f1 1.0000, end_f1 0.9787
2021-01-26 16:53:28 - train.py[line:106] - INFO: epoch 2, step 5800, loss 0.0019, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:54:00 - train.py[line:106] - INFO: epoch 2, step 5850, loss 0.7579, start_f1 0.8780, end_f1 0.9091
2021-01-26 16:54:32 - train.py[line:106] - INFO: epoch 2, step 5900, loss 0.0010, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:55:04 - train.py[line:106] - INFO: epoch 2, step 5950, loss 0.0055, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:55:36 - train.py[line:106] - INFO: epoch 2, step 6000, loss 0.4476, start_f1 0.9565, end_f1 0.9565
2021-01-26 16:56:07 - train.py[line:106] - INFO: epoch 2, step 6050, loss 0.1198, start_f1 0.9787, end_f1 0.9787
2021-01-26 16:56:39 - train.py[line:106] - INFO: epoch 2, step 6100, loss 0.0355, start_f1 0.9744, end_f1 1.0000
2021-01-26 16:57:11 - train.py[line:106] - INFO: epoch 2, step 6150, loss 0.0168, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:57:43 - train.py[line:106] - INFO: epoch 2, step 6200, loss 0.0107, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:58:15 - train.py[line:106] - INFO: epoch 2, step 6250, loss 0.3975, start_f1 0.9434, end_f1 1.0000
2021-01-26 16:58:47 - train.py[line:106] - INFO: epoch 2, step 6300, loss 0.0173, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:59:19 - train.py[line:106] - INFO: epoch 2, step 6350, loss 0.0007, start_f1 1.0000, end_f1 1.0000
2021-01-26 16:59:51 - train.py[line:106] - INFO: epoch 2, step 6400, loss 0.2473, start_f1 0.9302, end_f1 1.0000
2021-01-26 17:00:23 - train.py[line:106] - INFO: epoch 2, step 6450, loss 0.1427, start_f1 0.9714, end_f1 0.9714
2021-01-26 17:00:55 - train.py[line:106] - INFO: epoch 2, step 6500, loss 0.1948, start_f1 0.9863, end_f1 0.9863
2021-01-26 17:01:27 - train.py[line:106] - INFO: epoch 2, step 6550, loss 0.0031, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:01:58 - train.py[line:106] - INFO: epoch 2, step 6600, loss 0.2341, start_f1 0.9643, end_f1 0.9643
2021-01-26 17:02:30 - train.py[line:106] - INFO: epoch 2, step 6650, loss 0.0050, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:03:02 - train.py[line:106] - INFO: epoch 2, step 6700, loss 0.0009, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:03:34 - train.py[line:106] - INFO: epoch 2, step 6750, loss 0.5684, start_f1 0.9333, end_f1 0.9032
2021-01-26 17:04:06 - train.py[line:106] - INFO: epoch 2, step 6800, loss 0.4148, start_f1 0.9677, end_f1 0.9524
2021-01-26 17:04:38 - train.py[line:106] - INFO: epoch 2, step 6850, loss 0.5300, start_f1 0.8889, end_f1 0.9189
2021-01-26 17:05:10 - train.py[line:106] - INFO: epoch 2, step 6900, loss 0.0063, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:05:42 - train.py[line:106] - INFO: epoch 2, step 6950, loss 0.0869, start_f1 1.0000, end_f1 0.9804
2021-01-26 17:06:14 - train.py[line:106] - INFO: epoch 2, step 7000, loss 0.0269, start_f1 0.9677, end_f1 1.0000
2021-01-26 17:06:46 - train.py[line:106] - INFO: epoch 2, step 7050, loss 0.0794, start_f1 0.9767, end_f1 0.9767
2021-01-26 17:07:18 - train.py[line:106] - INFO: epoch 2, step 7100, loss 0.6524, start_f1 0.9565, end_f1 0.9600
2021-01-26 17:07:50 - train.py[line:106] - INFO: epoch 2, step 7150, loss 0.0060, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:08:22 - train.py[line:106] - INFO: epoch 2, step 7200, loss 0.3731, start_f1 0.9231, end_f1 0.9756
2021-01-26 17:08:54 - train.py[line:106] - INFO: epoch 2, step 7250, loss 0.0010, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:09:26 - train.py[line:106] - INFO: epoch 2, step 7300, loss 0.0003, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:09:58 - train.py[line:106] - INFO: epoch 2, step 7350, loss 0.0181, start_f1 0.9825, end_f1 1.0000
2021-01-26 17:10:30 - train.py[line:106] - INFO: epoch 2, step 7400, loss 0.0004, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:11:02 - train.py[line:106] - INFO: epoch 2, step 7450, loss 0.0051, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:11:34 - train.py[line:106] - INFO: epoch 2, step 7500, loss 0.0005, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:12:05 - train.py[line:106] - INFO: epoch 2, step 7550, loss 0.1114, start_f1 0.9744, end_f1 0.9744
2021-01-26 17:12:37 - train.py[line:106] - INFO: epoch 2, step 7600, loss 0.0737, start_f1 0.9677, end_f1 0.9677
2021-01-26 17:13:09 - train.py[line:106] - INFO: epoch 2, step 7650, loss 0.0007, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:13:41 - train.py[line:106] - INFO: epoch 2, step 7700, loss 0.0026, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:14:13 - train.py[line:106] - INFO: epoch 2, step 7750, loss 0.2716, start_f1 0.9730, end_f1 0.9474
2021-01-26 17:14:45 - train.py[line:106] - INFO: epoch 2, step 7800, loss 0.2932, start_f1 0.9630, end_f1 0.9630
2021-01-26 17:15:17 - train.py[line:106] - INFO: epoch 2, step 7850, loss 0.3847, start_f1 0.9655, end_f1 0.9310
2021-01-26 17:15:49 - train.py[line:106] - INFO: epoch 2, step 7900, loss 0.2645, start_f1 0.9375, end_f1 0.9032
2021-01-26 17:16:21 - train.py[line:106] - INFO: epoch 2, step 7950, loss 0.0012, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:17:42 - train.py[line:136] - INFO: -----eval----
2021-01-26 17:17:42 - train.py[line:138] - INFO: epoch 2, step 7998, loss 0.0044, start_f1 0.9470, end_f1 0.9435
2021-01-26 17:17:42 - train.py[line:139] - INFO: -----eval----
2021-01-26 17:17:43 - train.py[line:143] - INFO: -----save the best model----
2021-01-26 17:17:44 - train.py[line:106] - INFO: epoch 3, step 8000, loss 0.3481, start_f1 0.9630, end_f1 1.0000
2021-01-26 17:18:16 - train.py[line:106] - INFO: epoch 3, step 8050, loss 0.1071, start_f1 0.9796, end_f1 0.9796
2021-01-26 17:18:48 - train.py[line:106] - INFO: epoch 3, step 8100, loss 0.0008, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:19:20 - train.py[line:106] - INFO: epoch 3, step 8150, loss 0.0003, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:19:52 - train.py[line:106] - INFO: epoch 3, step 8200, loss 0.0005, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:20:24 - train.py[line:106] - INFO: epoch 3, step 8250, loss 0.0002, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:20:55 - train.py[line:106] - INFO: epoch 3, step 8300, loss 0.0038, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:21:27 - train.py[line:106] - INFO: epoch 3, step 8350, loss 0.0175, start_f1 0.9841, end_f1 1.0000
2021-01-26 17:21:59 - train.py[line:106] - INFO: epoch 3, step 8400, loss 0.0003, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:22:31 - train.py[line:106] - INFO: epoch 3, step 8450, loss 0.0002, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:23:03 - train.py[line:106] - INFO: epoch 3, step 8500, loss 0.0553, start_f1 1.0000, end_f1 0.9796
2021-01-26 17:23:35 - train.py[line:106] - INFO: epoch 3, step 8550, loss 0.0003, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:24:06 - train.py[line:106] - INFO: epoch 3, step 8600, loss 0.1304, start_f1 1.0000, end_f1 0.9767
2021-01-26 17:24:38 - train.py[line:106] - INFO: epoch 3, step 8650, loss 0.0596, start_f1 1.0000, end_f1 0.9767
2021-01-26 17:25:10 - train.py[line:106] - INFO: epoch 3, step 8700, loss 0.0019, start_f1 1.0000, end_f1 1.0000
2021-01-26 17:25:42 - train.py[line:106] - INFO: epoch 3, step 8750, loss 0.0855, start_f1 0.9744, end_f1 0.9744
